,Year,Month,Day,Hour,Minute,Temp,Cloud_opacity,DHI,DNI,GHI,WindVel,Output_Power
4407,2022,3,3,15,0,2.2,22.8,51,168,80,1.6,636.476793230234
4408,2022,3,3,16,0,-0.3,35.4,8,0,8,1.2,4.09811293710054
4422,2022,3,4,6,0,-3.9,0,13,185,30,0.8,27.5131185715259
4423,2022,3,4,7,0,-2.3,0,35,599,134,0.9,707.396777217322
4424,2022,3,4,8,0,-0.5,0,46,746,243,1.3,1684.65765524079
4425,2022,3,4,9,0,0.7,0,52,817,329,1.6,2530.44453378446
4426,2022,3,4,10,0,1.6,0,54,854,383,1.9,3138.43859212684
4427,2022,3,4,11,0,2.3,0.6,59,847,396,2,3417.15093787901
4428,2022,3,4,12,0,2.7,1.7,66,801,366,2,3352.74172435564
4429,2022,3,4,13,0,2.8,0,48,813,310,2.3,3197.37908589869
4430,2022,3,4,14,0,2.6,0,41,731,216,2.3,2575.86529529711
4431,2022,3,4,15,0,1.4,0,29,552,105,2,1571.37001402669
4432,2022,3,4,16,0,-0.7,0,6,84,13,1.9,139.097337014068
4446,2022,3,5,6,0,-2.5,3.7,16,176,32,2.7,39.4271897718116
4447,2022,3,5,7,0,-0.9,0,42,555,138,3.2,701.264401604505
4448,2022,3,5,8,0,0.8,0,57,699,246,3.8,1651.32185771858
4449,2022,3,5,9,0,2.1,0,68,764,332,4.3,2475.43641296584
4450,2022,3,5,10,0,3.2,0,71,804,385,4.6,3078.07198396909
4451,2022,3,5,11,0,3.7,0.6,74,799,396,4.6,3348.92902362687
4452,2022,3,5,12,0,3.7,0.9,74,774,369,4.6,3332.31320413837
4453,2022,3,5,13,0,3.4,0,62,758,310,4.3,3096.70140395171
4454,2022,3,5,14,0,2.9,0,52,676,217,4,2469.04541709389
4455,2022,3,5,15,0,1.8,0,35,498,107,3.5,1463.54090958959
4456,2022,3,5,16,0,0.2,11.9,7,49,12,2.7,82.8561458501065
4470,2022,3,6,6,0,-2.1,0,14,263,39,1.6,32.1895408745606
4471,2022,3,6,7,0,-0.8,0,34,655,150,1.6,774.745438020895
4472,2022,3,6,8,0,0.9,0,43,785,260,1.7,1765.57770417138
4473,2022,3,6,9,0,2.6,0,49,847,347,1.9,2605.66382538892
4474,2022,3,6,10,0,4,0,52,880,401,2.1,3204.46826240398
4475,2022,3,6,11,0,5,0,53,889,417,2.1,3516.4578571698
4476,2022,3,6,12,0,5.4,0,52,870,389,2.2,3520.17052754104
4477,2022,3,6,13,0,5.5,0,49,828,325,2.3,3229.15908686831
4478,2022,3,6,14,0,4.8,0,42,746,230,2,2611.58747317309
4479,2022,3,6,15,0,3,0,31,573,116,1.7,1631.96146911683
4480,2022,3,6,16,0,0.9,0.8,8,113,18,1.7,198.409877431295
4494,2022,3,7,6,0,-0.1,28.8,24,84,32,1.5,70.644358158468
4495,2022,3,7,7,0,0.8,2.7,48,518,144,1.4,699.816379746027
4496,2022,3,7,8,0,2.3,0,53,716,256,1.5,1669.70836874488
4497,2022,3,7,9,0,3.6,5.9,98,626,321,1.8,2196.72107742362
4498,2022,3,7,10,0,4.5,1.9,79,764,387,1.9,2942.93477535158
4499,2022,3,7,11,0,5.3,15.7,175,404,343,1.9,2271.75300891785
4500,2022,3,7,12,0,5.9,36.6,184,147,244,2.2,1337.66666863679
4501,2022,3,7,13,0,5.7,34.9,165,122,203,2.2,1134.36357683477
4502,2022,3,7,14,0,5,5.8,70,549,211,1.9,2108.72638397055
4503,2022,3,7,15,0,3.7,10.6,44,367,107,1.7,1146.3195052676
4504,2022,3,7,16,0,1.8,50.4,11,0,11,1.7,15.6923214057036
4518,2022,3,8,6,0,-1.4,31.6,29,36,34,0.9,91.8711875869756
4519,2022,3,8,7,0,0.1,27.1,100,92,115,1,488.359471348178
4520,2022,3,8,8,0,1.6,29.5,165,92,193,1.1,861.067055714208
4521,2022,3,8,9,0,2.9,12.6,132,495,317,1.2,1976.77217359897
4522,2022,3,8,10,0,3.9,18.2,189,369,339,1.1,2069.62040955983
4523,2022,3,8,11,0,4.8,23,224,252,330,1.1,1893.17755685638
4524,2022,3,8,12,0,5.5,17.8,184,368,330,1.2,2203.15615376008
4525,2022,3,8,13,0,5.7,0,57,811,337,1.1,3190.35286087921
4526,2022,3,8,14,0,5.2,10.4,94,465,215,0.9,1928.12195262024
4527,2022,3,8,15,0,3.7,15.9,66,253,105,0.7,931.760313881043
4528,2022,3,8,16,0,1.8,38.4,14,14,16,0.7,51.6812644347036
4542,2022,3,9,6,0,-1,48.1,23,0,23,0.8,65.8308844013932
4543,2022,3,9,7,0,0.5,58.1,68,0,68,0.9,255.036585336086
4544,2022,3,9,8,0,2.2,27.7,125,246,205,1.2,1019.41872922238
4545,2022,3,9,9,0,3.8,0.7,70,781,361,1.7,2528.6944346218
4546,2022,3,9,10,0,4.9,0.7,74,818,414,2.2,3114.70123175793
4547,2022,3,9,11,0,5.5,0.9,76,819,426,2.4,3394.40555076093
4548,2022,3,9,12,0,5.8,1.8,82,772,395,2.5,3318.59545108621
4549,2022,3,9,13,0,5.7,5.2,92,647,320,2.5,2797.63911265097
4550,2022,3,9,14,0,4.8,2.8,69,621,234,2.3,2349.8200201502
4551,2022,3,9,15,0,3.1,0.2,40,531,127,2,1575.32325169069
4552,2022,3,9,16,0,1,40.1,14,55,19,1.7,123.619028438548
4566,2022,3,10,6,0,-1.8,44.2,25,4,25,2.3,74.6231989769912
4567,2022,3,10,7,0,0.1,52.2,75,0,75,2.8,285.821971450993
4568,2022,3,10,8,0,1.8,77.3,63,0,63,3.5,232.474629161582
4569,2022,3,10,9,0,3.1,86.6,49,0,49,3.8,171.999548807791
4570,2022,3,10,10,0,4.2,84.5,64,0,64,3.8,233.752927737817
4571,2022,3,10,11,0,4.8,86.3,59,0,59,3.6,212.058880710199
4572,2022,3,10,12,0,5,83.9,65,0,65,3.4,236.888245412042
4573,2022,3,10,13,0,5,82.8,57,0,57,3.2,203.439182118498
4574,2022,3,10,14,0,4.6,84.3,38,0,38,2.8,124.829037001721
4575,2022,3,10,15,0,3.5,67.6,39,0,39,2,129.77864819985
4576,2022,3,10,16,0,1.9,55.8,12,0,12,1.5,19.679944355376
4590,2022,3,11,6,0,-2.7,35.8,32,7,33,1.3,104.837103023436
4591,2022,3,11,7,0,-0.9,9.2,70,402,161,1.2,708.369803917217
4592,2022,3,11,8,0,0.8,1.3,72,691,284,1.4,1751.76962989401
4593,2022,3,11,9,0,2.2,13.8,166,416,325,1.7,1916.28762229312
4594,2022,3,11,10,0,3.4,20.8,221,285,342,1.8,1929.00065525571
4595,2022,3,11,11,0,4.3,26.3,254,172,330,1.9,1719.94123970076
4596,2022,3,11,12,0,5,21.4,217,273,330,2.2,1988.23534066866
4597,2022,3,11,13,0,5.3,14.5,157,405,304,2.2,2189.75497728685
4598,2022,3,11,14,0,5.1,10.6,105,452,230,1.8,1949.98800984301
4599,2022,3,11,15,0,3.7,8.2,60,407,128,1.5,1330.73035938658
4600,2022,3,11,16,0,0.9,31.6,17,70,25,1.3,164.058585539672
4614,2022,3,12,6,0,-4.5,26.9,42,64,51,0.9,150.052659635835
4615,2022,3,12,7,0,-1.8,0.7,47,642,187,1.1,885.416567042482
4616,2022,3,12,8,0,0.5,1.1,65,737,297,1.4,1832.45439175575
4617,2022,3,12,9,0,2.3,2.8,86,748,377,1.8,2551.00904890836
4618,2022,3,12,10,0,3.8,12.7,172,489,385,2,2445.044536666
4619,2022,3,12,11,0,4.9,21.6,229,286,357,2,2062.92381273729
4620,2022,3,12,12,0,5.4,23.3,226,241,329,2.3,1897.49610744255
4621,2022,3,12,13,0,5.4,17.3,169,360,300,2.6,2075.84130662238
4622,2022,3,12,14,0,4.9,3.7,72,657,255,2.4,2492.04425255385
4623,2022,3,12,15,0,3.4,0,38,621,149,1.7,1812.81618640951
4624,2022,3,12,16,0,0.5,0,15,227,36,1.4,440.526167109718
4638,2022,3,13,6,0,-3.5,23.8,45,70,51,1,161.698771363049
4639,2022,3,13,7,0,-0.9,6.4,54,564,184,1.1,835.80546984316
4640,2022,3,13,8,0,1.3,6.2,91,610,288,1.5,1678.65991614253
4641,2022,3,13,9,0,3.1,1,71,805,391,1.8,2653.31226885034
4642,2022,3,13,10,0,4.5,3.3,97,763,433,2,3067.20248513729
4643,2022,3,13,11,0,5.5,14.7,191,450,394,2.1,2534.64896540499
4644,2022,3,13,12,0,5.8,5.7,111,700,409,2.3,3195.702459485
4645,2022,3,13,13,0,5.8,0,59,829,369,2.4,3323.20615084099
4646,2022,3,13,14,0,5.3,0,51,760,272,2.1,2732.24753253871
4647,2022,3,13,15,0,3.8,0,38,625,154,1.6,1824.55721887292
4648,2022,3,13,16,0,1.1,23.6,17,184,36,1.2,371.405830470002
4662,2022,3,14,6,0,-3,13,39,198,64,1.1,138.014975713004
4663,2022,3,14,7,0,-0.2,0,52,606,191,1.2,881.638821896535
4664,2022,3,14,8,0,2,0,66,716,301,1.6,1805.99326418062
4665,2022,3,14,9,0,4,0,74,777,387,1.9,2590.32662716004
4666,2022,3,14,10,0,5.5,0,79,806,439,2,3136.13199823304
4667,2022,3,14,11,0,6.6,0,79,815,453,2.1,3415.87789219116
4668,2022,3,14,12,0,7.2,0,76,805,426,2.3,3428.2114566923
4669,2022,3,14,13,0,7.1,0,70,772,363,2.4,3159.83429820107
4670,2022,3,14,14,0,6.4,0,60,703,268,2.2,2584.16394467209
4671,2022,3,14,15,0,4.9,0,45,567,153,1.6,1697.53409180743
4672,2022,3,14,16,0,2.4,7.2,21,185,40,1.1,388.992502348756
4686,2022,3,15,6,0,-2.7,9.9,44,157,68,0.9,159.04360738231
4687,2022,3,15,7,0,-0.2,0,66,524,190,1,856.814895831076
4688,2022,3,15,8,0,2.1,0,82,663,304,1.3,1767.19050899022
4689,2022,3,15,9,0,4.2,0,91,735,391,1.4,2539.84286667574
4690,2022,3,15,10,0,5.8,0,95,766,443,1.4,3060.2246783692
4691,2022,3,15,11,0,6.7,0,96,770,454,1.5,3315.34782600656
4692,2022,3,15,12,0,7.1,0,91,759,426,1.9,3321.0844111359
4693,2022,3,15,13,0,6.9,0,85,715,361,2.3,3027.65774736087
4694,2022,3,15,14,0,6.2,0,73,629,263,2.5,2412.11891425251
4695,2022,3,15,15,0,4.7,1.9,57,446,146,2.2,1434.1368424175
4696,2022,3,15,16,0,2.2,30.4,29,8,30,1.5,103.428826023851
4710,2022,3,16,6,0,0.6,61.1,22,12,23,1.2,61.08140529988
4711,2022,3,16,7,0,2,71.2,54,0,54,1.4,193.94574311172
4712,2022,3,16,8,0,3.6,72.8,80,0,80,1.8,301.624348680769
4713,2022,3,16,9,0,5,79.6,76,0,76,2.2,282.769265046339
4714,2022,3,16,10,0,6,76.3,101,0,101,2.5,385.850090519994
4715,2022,3,16,11,0,5.9,78.4,95,0,95,2.7,360.98400246505
4716,2022,3,16,12,0,5,79,84,0,84,2.4,316.357841466328
4717,2022,3,16,13,0,4.5,73.1,89,0,89,1.8,338.053996967478
4718,2022,3,16,14,0,4.3,48.9,120,0,120,1.7,468.915881779684
4719,2022,3,16,15,0,4.4,34.5,84,0,84,1.8,317.197249271842
4720,2022,3,16,16,0,4,58.8,20,0,20,1.6,51.3210902104859
4736,2022,3,17,8,0,3,87,31,0,31,3.6,96.9915954108764
4737,2022,3,17,9,0,4.5,85.2,43,0,43,4.3,145.706289538526
4738,2022,3,17,10,0,5.5,84.8,47,0,47,4.8,161.447601358103
4739,2022,3,17,11,0,6.3,81.8,55,0,55,5,193.846289371885
4740,2022,3,17,12,0,7,79.1,57,0,57,5.1,201.373700842524
4741,2022,3,17,13,0,7.2,85.3,34,0,34,5.1,106.628452598063
4742,2022,3,17,14,0,6.9,85.4,23,0,23,5,62.2261656307328
4743,2022,3,17,15,0,6.5,78.8,17,0,17,5,38.3501385183096
4744,2022,3,17,16,0,5.8,74.6,8,0,8,5.5,3.08568561861081
4758,2022,3,18,6,0,3.4,55.1,43,0,43,4.9,146.673703555703
4759,2022,3,18,7,0,4.4,17.6,85,338,179,4.6,729.661070090468
4760,2022,3,18,8,0,5.4,0,71,716,325,4.3,1860.58989585223
4761,2022,3,18,9,0,6.5,0,71,803,416,4.4,2698.38778705097
4762,2022,3,18,10,0,7.3,0,73,839,469,4.6,3283.97643637618
4763,2022,3,18,11,0,7.7,4.3,110,727,461,4.3,3282.47937572936
4764,2022,3,18,12,0,7.8,0,71,837,455,3.8,3579.29561098518
4765,2022,3,18,13,0,7.7,0,65,806,389,3.5,3297.73287397873
4766,2022,3,18,14,0,7.3,0,56,745,292,3.3,2727.12845433283
4767,2022,3,18,15,0,6.3,0,43,625,175,2.6,1853.85512522644
4768,2022,3,18,16,0,4.1,12.3,23,284,55,1.9,580.52953065307
4781,2022,3,19,5,0,0.2,0,7,64,13,1.8,0.803569973524454
4782,2022,3,19,6,0,1.8,0,35,470,104,2.1,136.088741506509
4783,2022,3,19,7,0,4.1,0,50,673,226,2.8,991.146864642642
4784,2022,3,19,8,0,6,0,59,775,338,3.3,1939.81748912464
4785,2022,3,19,9,0,7.5,0,63,828,423,3.2,2722.73424176702
4786,2022,3,19,10,0,8.7,0,66,850,472,3.3,3260.3074960042
4787,2022,3,19,11,0,9.5,0.9,75,828,480,3.6,3479.95222547699
4788,2022,3,19,12,0,10,50.6,184,89,227,3.6,1097.12326925267
4789,2022,3,19,13,0,10,40.4,224,17,231,3.6,951.819314251727
4790,2022,3,19,14,0,9.6,20.2,147,282,230,3.3,1548.0971972706
4791,2022,3,19,15,0,8.4,0.1,46,603,177,3,1797.682841538
4792,2022,3,19,16,0,6.3,10.8,26,266,58,2.6,556.658755801039
4805,2022,3,20,5,0,0.6,0,8,81,15,0.4,4.83858425259561
4806,2022,3,20,6,0,2.1,0,36,492,112,0.3,148.658569284563
4807,2022,3,20,7,0,4.4,0,52,682,235,0.2,1014.62299882106
4808,2022,3,20,8,0,6.5,0,61,781,347,0.8,1949.10331025651
4809,2022,3,20,9,0,8.1,0,67,831,433,1.2,2719.60828936818
4810,2022,3,20,10,0,9.3,0,70,855,484,1.6,3254.43293036842
4811,2022,3,20,11,0,10.2,0,70,859,495,1.7,3517.66467068815
4812,2022,3,20,12,0,10.8,0,64,854,466,1.9,3533.28433352392
4813,2022,3,20,13,0,10.9,0,60,819,399,2.2,3262.16209130468
4814,2022,3,20,14,0,10.5,0,54,756,303,2.4,2712.95496494478
4815,2022,3,20,15,0,9.3,0,45,637,186,2.4,1874.66122166822
4816,2022,3,20,16,0,7,8.9,28,297,64,2.2,620.714625243475
4829,2022,3,21,5,0,-0.4,4.5,12,24,14,1.3,20.5093027118342
4830,2022,3,21,6,0,1,0,52,330,106,1.3,212.592210639401
4831,2022,3,21,7,0,3.1,0,81,533,228,1.4,972.347048492727
4832,2022,3,21,8,0,5,0,100,650,342,1.8,1852.65486565337
4833,2022,3,21,9,0,6.4,0,110,716,430,2.1,2601.70619350642
4834,2022,3,21,10,0,7.4,0,118,735,479,2.4,3093.3820082705
4835,2022,3,21,11,0,8.1,1.4,136,686,480,2.6,3213.13431309069
4836,2022,3,21,12,0,8.5,2,154,594,436,2.7,2987.05400755957
4837,2022,3,21,13,0,8.6,0,131,581,375,2.7,2743.93938503654
4838,2022,3,21,14,0,8.4,0,110,495,276,2.6,2126.08808495566
4839,2022,3,21,15,0,7.7,0,79,363,162,2.3,1298.62018075627
4840,2022,3,21,16,0,5.9,11.2,37,117,52,2,333.148868427609
4853,2022,3,22,5,0,0.1,8.3,12,19,14,1.6,20.3864002047061
4854,2022,3,22,6,0,1.3,8.3,60,185,95,1.9,238.320900533523
4855,2022,3,22,7,0,3.2,4.7,107,345,207,2.4,855.649194858586
4856,2022,3,22,8,0,5.1,0,122,530,323,3.2,1693.48795067438
4857,2022,3,22,9,0,6.5,0,150,545,398,4.1,2288.1652338927
4858,2022,3,22,10,0,7.3,17.8,183,374,367,4.7,2133.55471874052
4859,2022,3,22,11,0,7.7,46.3,242,11,248,4.9,1015.87838635772
4860,2022,3,22,12,0,7.8,36.2,266,14,273,5,1127.81786490321
4861,2022,3,22,13,0,7.7,38,210,39,224,4.9,996.597714119409
4862,2022,3,22,14,0,7.5,17.6,177,149,227,4.4,1231.84976910056
4863,2022,3,22,15,0,6.9,1.4,85,336,163,3.9,1260.81897583307
4864,2022,3,22,16,0,5.6,9.3,38,137,56,3.5,375.894824975671
4877,2022,3,23,5,0,0.4,2.6,15,33,18,1.3,32.6422220564795
4878,2022,3,23,6,0,2,3.8,57,290,110,1.4,239.26798243435
4879,2022,3,23,7,0,4.3,0,84,517,233,1.9,978.380719077839
4880,2022,3,23,8,0,6.2,0,100,638,346,2.7,1842.47137542545
4881,2022,3,23,9,0,7.5,0,107,712,434,3.2,2599.83785163047
4882,2022,3,23,10,0,8.6,0,110,748,486,3.5,3127.99751658954
4883,2022,3,23,11,0,9.5,0,109,759,498,3.7,3391.8628381392
4884,2022,3,23,12,0,10,0,101,756,470,3.7,3395.74270469235
4885,2022,3,23,13,0,10.1,0,93,722,404,3.8,3109.60336468033
4886,2022,3,23,14,0,9.8,0,81,654,307,3.7,2533.50480454951
4887,2022,3,23,15,0,8.9,0,63,531,189,3.3,1687.42542519576
4888,2022,3,23,16,0,7,3.1,34,282,71,3.2,624.227681304657
4901,2022,3,24,5,0,0.8,10.6,15,6,15,1.4,32.1273308564872
4902,2022,3,24,6,0,2.5,8.6,68,142,96,1.4,270.982764326481
4903,2022,3,24,7,0,5,0,108,345,210,1.8,863.254109834116
4904,2022,3,24,8,0,7.2,0,140,445,315,2.3,1571.01293510733
4905,2022,3,24,9,0,9.2,3.1,185,427,382,2.5,2046.31322950017
4906,2022,3,24,10,0,10.8,0,172,543,448,2.5,2632.13552665701
4907,2022,3,24,11,0,12,0,164,581,465,2.8,2906.64649580187
4908,2022,3,24,12,0,12.7,0,139,630,449,3,3028.75284505214
4909,2022,3,24,13,0,13,0,123,602,386,3.1,2753.4208534106
4910,2022,3,24,14,0,12.9,0,107,515,288,3.1,2150.49482446987
4911,2022,3,24,15,0,12.1,0,82,363,171,2.9,1293.22244918757
4912,2022,3,24,16,0,10.2,6.5,43,121,60,2.3,359.812684586547
4926,2022,3,25,6,0,6.6,69.8,31,0,31,4,94.7663486960849
4927,2022,3,25,7,0,7.7,71.5,77,0,77,4.4,283.305743304216
4928,2022,3,25,8,0,8.7,58.2,152,0,152,4.3,592.653619004363
4929,2022,3,25,9,0,10.3,46.9,207,73,241,4.5,1047.83760901703
4930,2022,3,25,10,0,12.1,59.2,207,0,207,4.9,807.474964916113
4931,2022,3,25,11,0,13.1,59.5,210,0,210,5.1,815.950766145531
4932,2022,3,25,12,0,13.5,64.9,171,0,171,5.3,656.584223089936
4933,2022,3,25,13,0,13.1,54.5,190,0,190,5.4,735.166883100179
4934,2022,3,25,14,0,12.4,53.8,153,0,153,5.6,586.833572890604
4935,2022,3,25,15,0,12.3,59.4,80,0,80,5.9,288.857123658144
4936,2022,3,25,16,0,11.9,56.4,36,0,36,6,111.4363071894
4949,2022,3,26,5,0,1.5,47.7,21,0,21,2.2,56.4550182070337
4950,2022,3,26,6,0,2.6,17.2,74,243,129,2.7,318.502815080864
4951,2022,3,26,7,0,4.1,0,58,722,280,3.9,1171.26510580781
4952,2022,3,26,8,0,5.1,0,64,817,395,5,2156.54677671373
4953,2022,3,26,9,0,6.1,0,68,864,481,5.7,2973.0427420802
4954,2022,3,26,10,0,7,0,73,882,532,6.1,3537.20010723051
4955,2022,3,26,11,0,7.2,0,74,883,542,6.3,3824.15913402267
4956,2022,3,26,12,0,7,0,69,877,512,6.2,3841.32356494623
4957,2022,3,26,13,0,6.8,0,65,848,444,5.7,3549.72098168382
4958,2022,3,26,14,0,6.6,0,59,784,342,4.9,2934.26550606568
4959,2022,3,26,15,0,6.3,1.1,57,626,215,3.7,1950.73676667117
4960,2022,3,26,16,0,5.3,10.8,42,277,84,2.4,657.990265228342
4973,2022,3,27,5,0,1.2,78.5,10,0,10,1.7,11.8183358030846
4974,2022,3,27,6,0,2.3,71.4,42,0,42,1.5,143.231197423074
4975,2022,3,27,7,0,3.6,42.5,153,4,155,1.5,615.151770850533
4976,2022,3,27,8,0,4.9,45.1,207,2,208,1.8,836.456160596387
4977,2022,3,27,9,0,6.1,47.5,239,8,243,2,985.43915471706
4978,2022,3,27,10,0,7.2,30.6,311,88,358,2.4,1582.70114687447
4979,2022,3,27,11,0,7.9,43.9,284,23,297,2.9,1233.50129996503
4980,2022,3,27,12,0,9.1,29.3,291,124,355,3.5,1682.99235018612
4981,2022,3,27,13,0,10.5,13,178,451,377,4.2,2463.87242524386
4982,2022,3,27,14,0,10.9,7.6,112,544,316,4.5,2306.47221161354
4983,2022,3,27,15,0,10.8,27.9,135,89,157,4.7,767.335534753356
4984,2022,3,27,16,0,10.3,22.3,46,211,81,5.2,541.175461982908
4997,2022,3,28,5,0,6.8,84.3,11,0,11,7.4,14.5722883415414
4998,2022,3,28,6,0,7.5,8.5,66,362,143,7.3,308.72219096031
4999,2022,3,28,7,0,8.5,60.4,90,51,103,7,405.197170235746
5000,2022,3,28,8,0,9.3,75.7,96,0,96,6.3,359.767152836474
5001,2022,3,28,9,0,10.1,48.4,245,16,253,5.8,1024.03432565018
5002,2022,3,28,10,0,10.3,23.9,279,247,412,6.7,2048.82929534047
5003,2022,3,28,11,0,10.1,6.5,152,675,517,7.4,3329.00300365201
5004,2022,3,28,12,0,9.9,13.7,209,459,447,7,2744.58380708282
5005,2022,3,28,13,0,9.7,44.4,222,60,251,6.4,1127.50791608634
5006,2022,3,28,14,0,9,48.5,177,0,177,5.8,696.343019235603
5007,2022,3,28,15,0,7.6,49.5,114,0,114,5.2,437.753312091686
5008,2022,3,28,16,0,6.1,37.5,56,30,59,4.9,254.081870888022
5021,2022,3,29,5,0,-1.2,75.9,14,0,14,1,28.6295060973989
5022,2022,3,29,6,0,0,41.9,102,0,102,1,401.278941724652
5023,2022,3,29,7,0,1.1,45.7,161,6,163,1.4,659.242935347899
5024,2022,3,29,8,0,1.8,30,252,87,289,1.8,1244.03368375204
5025,2022,3,29,9,0,2.5,36.7,305,21,315,1.9,1317.82413828683
5026,2022,3,29,10,0,3.1,38.9,330,12,337,2,1395.07310949285
5027,2022,3,29,11,0,3.5,4.5,117,773,540,2.2,3572.58122380091
5028,2022,3,29,12,0,3.7,0.5,80,871,534,2.5,3843.41270798467
5029,2022,3,29,13,0,3.7,3.8,94,769,452,2.8,3383.3017971225
5030,2022,3,29,14,0,3.4,32.5,163,235,244,3.2,1510.5150813781
5031,2022,3,29,15,0,2.7,3.1,64,637,235,3.4,2048.51016577178
5032,2022,3,29,16,0,1.8,36.4,44,193,80,3.1,522.253389904976
5045,2022,3,30,5,0,-4,0,23,338,60,1.9,72.2698228214856
5046,2022,3,30,6,0,-2.4,0,45,661,187,2.6,315.33726765925
5047,2022,3,30,7,0,-0.8,0,58,787,318,3.3,1334.73649465315
5048,2022,3,30,8,0,0.7,0,66,855,434,3.5,2330.76494070814
5049,2022,3,30,9,0,1.9,0,71,893,520,3.7,3140.06618072779
5050,2022,3,30,10,0,2.6,0,75,908,569,3.9,3694.67888532981
5051,2022,3,30,11,0,2.9,0,79,902,577,4.1,3964.08923626515
5052,2022,3,30,12,0,3,0,82,872,542,4.1,3915.44365785301
5053,2022,3,30,13,0,2.7,10.3,156,557,423,4.1,2880.73057170735
5054,2022,3,30,14,0,2.3,2.5,95,681,353,4,2794.95141367736
5055,2022,3,30,15,0,1.9,4.7,79,526,228,3.6,1816.42193611018
5056,2022,3,30,16,0,1,5.5,51,337,102,2.8,830.40423717436
5057,2022,3,30,17,0,-0.5,34.8,9,0,9,2,8.14371092495724
5069,2022,3,31,5,0,-3.4,0,27,282,59,1.4,88.2397938997676
5070,2022,3,31,6,0,-1.7,0,53,582,182,1.6,340.050257157684
5071,2022,3,31,7,0,0,0,69,718,312,1.9,1287.74514583451
5072,2022,3,31,8,0,1.4,0,80,793,425,2.2,2235.93715817968
5073,2022,3,31,9,0,2.4,0,83,843,512,2.5,3022.07897986339
5074,2022,3,31,10,0,3.2,3.3,124,763,543,2.6,3353.72404340741
5075,2022,3,31,11,0,3.1,34.1,302,136,378,2.9,1816.7380805402
5076,2022,3,31,12,0,3,30.5,258,223,378,3,2020.87101790516
5077,2022,3,31,13,0,3.1,28.6,213,268,335,3.2,1971.1468047124
5078,2022,3,31,14,0,2.8,18.5,134,425,307,3.5,2075.08710837287
5079,2022,3,31,15,0,2.1,8.7,96,472,220,3.3,1732.90130022201
5080,2022,3,31,16,0,1,15.2,45,328,102,2.4,789.787454632265
5081,2022,3,31,17,0,-1,40,8,31,11,1.6,27.2764168045361
5093,2022,4,1,5,0,-3.8,2.5,32,224,60,1.4,109.245666509897
5094,2022,4,1,6,0,-2.4,0,58,554,185,1.9,365.628665257953
5095,2022,4,1,7,0,-1,0,74,703,316,2.3,1305.92197336727
5096,2022,4,1,8,0,0.3,0,83,787,431,2.3,2256.72354809105
5097,2022,4,1,9,0,1.4,0,87,840,518,2.1,3044.06489579604
5098,2022,4,1,10,0,2.3,14.6,211,496,484,2,2753.72276361151
5099,2022,4,1,11,0,2.7,38.3,288,122,356,1.9,1700.94781880342
5100,2022,4,1,12,0,2.7,5.3,153,675,513,1.8,3403.21115510196
5101,2022,4,1,13,0,2.6,9.4,167,545,428,1.9,2853.00049505976
5102,2022,4,1,14,0,2.4,3.2,107,646,359,2,2705.19626509606
5103,2022,4,1,15,0,2.1,22.2,96,342,202,1.9,1366.43829956556
5104,2022,4,1,16,0,1,16,62,230,94,1.5,672.72084325369
5105,2022,4,1,17,0,-1.1,29.4,13,12,14,1,33.5608424738821
5117,2022,4,2,5,0,-3.3,0,29,349,72,1.1,98.1742227414933
5118,2022,4,2,6,0,-1.4,0,51,633,199,1.2,365.500256656814
5119,2022,4,2,7,0,0.5,0,63,762,330,1.6,1344.59165812733
5120,2022,4,2,8,0,1.9,0,72,832,444,2.2,2311.83189386725
5121,2022,4,2,9,0,2.9,0,79,867,529,2.5,3090.00740732214
5122,2022,4,2,10,0,3.9,0,83,883,579,2.6,3614.07404970138
5123,2022,4,2,11,0,4.6,0,84,884,588,2.7,3871.53563517135
5124,2022,4,2,12,0,5,0,82,871,555,2.9,3862.62133577683
5125,2022,4,2,13,0,5.2,0,78,838,484,3,3566.75358646261
5126,2022,4,2,14,0,5.1,0,72,776,380,2.9,2977.5922793121
5127,2022,4,2,15,0,4.7,0,61,669,255,2.6,2111.80602171496
5128,2022,4,2,16,0,3.4,0,43,474,123,2,1051.28861374174
5129,2022,4,2,17,0,1.2,31.1,12,48,16,1.8,56.0780362136395
5141,2022,4,3,5,0,-1,19.7,38,180,66,1.3,132.793316216778
5142,2022,4,3,6,0,0.9,0,52,626,203,1.5,374.532803641774
5143,2022,4,3,7,0,3,1.4,75,716,328,2.2,1326.92130846958
5144,2022,4,3,8,0,4.4,28.4,246,163,317,2.7,1400.62409367195
5145,2022,4,3,9,0,5.6,21.8,247,317,415,3.3,2035.19786481019
5146,2022,4,3,10,0,6.3,26.6,327,169,423,3.9,1976.80675958255
5147,2022,4,3,11,0,6.3,35.8,337,67,375,4.5,1651.31726093482
5148,2022,4,3,12,0,6,45.7,299,0,299,4.7,1211.90419481436
5149,2022,4,3,13,0,5.6,45.5,262,0,262,4.7,1061.37370811336
5150,2022,4,3,14,0,5.2,43.8,212,0,212,4.6,854.825899468042
5151,2022,4,3,15,0,4.5,51.7,123,0,123,4.3,482.248254561785
5152,2022,4,3,16,0,3.6,53,56,0,56,3.8,200.8626618072
5166,2022,4,4,6,0,1.4,86.8,28,0,28,2.7,85.4673655723071
5167,2022,4,4,7,0,1.3,80.6,61,0,61,2.2,224.440398339036
